90 Deg Regular Run 1 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.022512 -0.000616
0.020000 0.022038 -0.008024
0.040000 0.021513 0.006694
0.060000 0.020944 0.000490
0.080000 0.020338 0.001862
0.100000 0.019699 -0.012001
0.120000 0.019034 -0.010320
0.140000 0.018348 0.002759
0.160000 0.017648 0.006652
0.180000 0.016940 0.000714
0.200000 0.016230 0.000924
0.220000 0.015523 -0.002311
0.240000 0.014826 -0.001848
0.260000 0.014144 -0.001708
0.280000 0.013484 -0.007772
0.300000 0.012851 -0.007380
0.320000 0.012251 -0.007156
0.340000 0.011691 -0.007296
0.360000 0.011175 -0.009018
0.380000 0.010712 -0.006442
0.400000 0.010305 -0.004803
0.420000 0.011903 0.002367
0.440000 0.011669 0.002339
0.460000 0.011770 -0.001358
0.480000 0.010993 0.005517
0.500000 0.012053 -0.003529
0.520000 0.010922 0.006175
0.540000 0.011040 0.004649
0.560000 0.011222 0.009032
0.580000 0.011327 0.011427
0.600000 0.011766 0.008150
0.620000 0.012269 0.000350
0.640000 0.012274 -0.000266
0.660000 0.012334 -0.003963
0.680000 0.012275 -0.000168
0.700000 0.012697 0.002997
0.720000 0.012315 0.010264
0.740000 0.011614 -0.008444
0.760000 0.011893 -0.029883
0.780000 0.011714 -0.013891
0.800000 0.012702 0.014031
0.820000 0.013275 -0.010839
0.840000 0.012667 0.002899
0.860000 0.013492 0.003907
0.880000 0.013109 -0.001610
0.900000 0.013266 0.019003
0.920000 0.013846 -0.000714
0.940000 0.014171 0.014872
0.960000 0.013317 0.027937
0.980000 0.012628 0.008640
1.000000 0.011925 0.000924
1.020000 0.011228 0.001582
1.040000 0.010654 -0.004817
1.060000 0.011453 -0.031984
1.080000 0.010603 -0.005615
1.100000 0.010418 0.013653
1.120000 0.011833 -0.009802
1.140000 0.010758 0.002213
1.160000 0.010904 0.003935
1.180000 0.011705 0.035092
1.200000 0.012365 0.000028
1.220000 0.013317 -0.007282
