90 Deg Regular Run 11 2018-04-13
Time(s) Response(deg) LoadCell(N)
0.000000 0.110322 0.015992
0.020000 0.110024 0.004915
0.040000 0.109778 0.004019
0.060000 0.109583 0.012743
0.080000 0.109435 0.011693
0.100000 0.109330 0.011357
0.120000 0.109266 0.018919
0.140000 0.109240 0.015950
0.160000 0.109249 0.009368
0.180000 0.109289 0.017658
0.200000 0.109357 0.008080
0.220000 0.109451 0.014227
0.240000 0.109568 0.007394
0.260000 0.109703 0.014956
0.280000 0.109855 0.013121
0.300000 0.110019 -0.000168
0.320000 0.110194 0.009256
0.340000 0.110376 0.007114
0.360000 0.110561 0.013527
0.380000 0.110747 0.007170
0.400000 0.110931 0.009032
0.420000 0.110925 0.008262
0.440000 0.110282 0.015558
0.460000 0.110229 0.014479
0.480000 0.110499 0.008374
0.500000 0.111325 0.008178
0.520000 0.112010 0.014564
0.540000 0.112875 0.007338
0.560000 0.113768 0.006764
0.580000 0.113283 0.010348
0.600000 0.113165 0.011455
0.620000 0.112403 0.012267
0.640000 0.111704 0.013289
0.660000 0.110989 0.006063
0.680000 0.111605 0.006568
0.700000 0.110425 0.009844
0.720000 0.108831 0.010755
0.740000 0.107937 0.015670
0.760000 0.107294 0.016062
0.780000 0.106190 0.008584
0.800000 0.106157 0.007030
0.820000 0.105321 0.004243
0.840000 0.105491 0.009984
0.860000 0.106001 0.007646
0.880000 0.106033 0.005377
0.900000 0.107111 0.004411
0.920000 0.106903 0.008612
0.940000 0.106532 0.007772
0.960000 0.106323 0.006946
0.980000 0.107099 0.013933
1.000000 0.107109 0.008234
1.020000 0.106658 0.013751
1.040000 0.106649 0.010180
1.060000 0.106314 0.017378
1.080000 0.106342 0.011427
1.100000 0.105843 0.019423
1.120000 0.105795 0.014858
1.140000 0.105989 0.009620
1.160000 0.105381 0.015432
1.180000 0.104867 0.012239
1.200000 0.105424 0.011861
1.220000 0.106608 0.021733
1.240000 0.106496 0.013345
1.260000 0.107430 0.015208
1.280000 0.107275 0.015544
1.300000 0.107955 0.010334
1.320000 0.107822 0.016370
1.340000 0.108357 0.012813
1.360000 0.106531 0.010559
1.380000 0.104598 0.007856
1.400000 0.105287 0.008206
1.420000 0.105123 0.009830
1.440000 0.105976 0.009928
1.460000 0.105857 -0.000350
1.480000 0.105340 0.016510
1.500000 0.104365 0.018582
1.520000 0.103814 0.011301
1.540000 0.103233 0.012869
1.560000 0.102104 0.015376
1.580000 0.101395 0.018246
1.600000 0.101511 0.012953
1.620000 0.100723 0.019017
1.640000 0.100370 0.015782
1.660000 0.099145 0.009200
1.680000 0.098526 0.015110
1.700000 0.096994 0.011259
1.720000 0.095909 0.005461
1.740000 0.095313 0.010559
1.760000 0.093394 0.011651
1.780000 0.091895 0.013709
